SMILES,QED,MW,LogP,HBD,HBA
CCCN(CC)C1CN2C3CCC4CC5CC(OC)CC6CCCOC7(CC)CC5C4(C3C12)C7N6,0.6071,485.76,4.301,1,5
C.CC(O)C1CC12CC1C3(CCNN4CCC(N)C5OCN6CCC7(CC7)CC564)CCC123,0.6055,444.66,2.666,3,6
CN.NC1C(CCCF)C1C1CC23CC2CCCC3NC2CC3CC3C2N1,0.6048,378.58,2.172,4,4
CCN(C)CC(C)C1CC2NCCC3CC4CCCC3C4C2C1CCC(C)C,0.6036,388.68,5.677,1,2
C.CC.CC1C(NC2CNC3CCC3C2)CCCC2CC2C1CCC1C2OC12C,0.6034,404.68,5.387,2,3
CC1C2C3NC45C2CC3CC2CCCCN3CCCCC3CC3C6CCC(C2)C34C165,0.6034,406.66,5.08,1,2
CCCC(CC(O)CCC(C)C)NC1N(C)CCC2N1C13CCCCC1N23,0.6034,378.61,3.147,2,5
C.CCCCC(CCOC)N1CC2CC2C12CCC1NC3C(NC1C2)C1CN2CN2C13,0.603,431.67,2.262,2,6
C.CC1C(C2CCC3C(C2)C2(F)OC32)C23CC4C(C)C5(C)N6C2N2C7CC(CC63C725)N14,0.6017,425.59,3.214,0,4
C.CCC(O)NCCC1CCCCCCCCCCC23CC1N2CC3CN,0.6016,381.65,4.263,3,4
C.CNCCC1NC2CC1C1CC13C1CNC4NCCC4C1N(C)C3C2,0.5999,361.58,0.826,4,5
CNCN(C1OC2CCCOCC21)C1OCC12C(C)CC1C3CCCNC3(N)C12,0.5987,406.57,0.9,3,7
C1CC2ON2C23CCC4CC5C6CCNC6NCN5C42C3C1.COCCC1(O)CC1,0.5983,418.58,1.379,3,7
CCC(O)N1CCC(CCCC2CCCCCCCC2)CC1.CN.CP,0.5979,388.62,5.414,2,3
CC1CCC2C1C1CC3(C4C5CC6CCCNC6CCCC6CC6C543)C21C,0.5976,365.61,5.499,1,1
CNC1CCC2C(C1)CN1CCC(C)C(NCCC3C(CCC4CC4)CN4CC34)C21,0.5974,414.68,3.183,2,4
NC(O)C1C(CCC2COC23CCCCCC3)NC23CCCC4(C5CCOCC54)C2C13,0.5973,430.63,3.193,3,5
CC1CCC2(CC1)CCC1CNCN1C13C4CC(C5CCCCC5)CCC4CN1C23,0.5972,411.68,5.215,1,3
C.OC1NC2CCC(CC3NCNC4CCCC43)CC2N1C12CCCCC1C2,0.597,390.62,2.751,4,5
C.C.CCCC1CCN2C3CCN4C5CC(CC6C7C8CC687)CC5C4(CC1)C32,0.597,384.65,5.421,0,2
NCCC1CCC2C(C1)C1CCC3NCC4C5CC6C(CC5N2C4C31)C61C2CCC3CCC3CC21,0.5969,475.77,4.899,2,3
CCC1C(CCC2CCC2)CC(NC2CC3CC2CC3N)C12CCCCC2C,0.5968,386.67,5.893,2,2
CC1CCC(NCCC2CCC3C(C2C)C2C4CC5CC46C4C7NC7C46C532)CC1.CO,0.5967,424.67,4.058,3,3
C1CNCC(CC2NC(CC3CNCCN3)CC3C4CC4C23)C1.CCCC,0.5959,376.63,2.747,4,4
CCC1CCC23CC4C5CCNC67CCCCCC6CC76CC(O)CCC6C4C52C13,0.5959,409.66,5.538,2,2
CCCC1CC2CN3C1CCC14C5CCC5C1CC41N3C3(C2OCC2CCCC(CN)C2)C2CC231,0.5953,477.74,4.825,1,4
CC12CC13CCC1NCC4CC5OC5CCCCCCCCC4CCNC1C23,0.595,386.62,4.651,2,3
CCCCCCC1C(C)CC1CCC1CC2CCNC2NCN1,0.5943,321.55,3.854,3,3
COC1CCCPCCN2CC34CC3OC3CCNC5C6C(CC3C2C4CCC1)C1C2C1C562,0.5942,470.64,3.592,1,4
C.CC(C)C1CCC2CCCC(O2)C1C12C3C(CC14CC1(CC1)C4)C32,0.5917,342.57,6.069,0,1
CCC1CC2C1CC21CC2(CCCNC)NC(CC)C(C3CC3)CCNC21,0.5917,373.63,3.937,3,3
CC1CC2CCNC3CCCC(C3)C3CCNC2(CCCCNCN(C)C1)C3,0.5911,390.66,3.582,3,4
COC1CCCCCC(C23CCC4OC4C4C2CCC2C5CC25C43)CCC1,0.5909,370.58,5.592,0,2
CCCCNCN1CC2CCC34CCC5C6C7C(C)(CC8NC(CC3C21C)C54N8)C67C,0.5906,424.68,3.536,3,4
CCNN1NCCC1CCCC1C(O)NC23CCC45CCC1(C)C42C53,0.5903,346.52,1.747,4,5
CCC1(O)CCC2C3CCCC2(CN1)CC1C3C2C3C45CCCCC4C25C32C(O)CC12,0.5886,423.64,4.324,3,3
CCCCC(CC)C1CCC2NC(NC(O)C3CC3F)SC2C1,0.5885,344.54,3.626,3,4
CCCCCCCC1CCC(C)C(C2CCC3(CCNC3O)CC2)N1,0.5884,350.59,4.592,3,3
CC(N)CC(C)CNCCCC1CCCCC2C(CC3CCN3C)C12,0.5882,349.61,3.876,2,3
CC(F)CCC(Cl)C1CC(C2CC2CC2CCC3CC4CC4CC32)NC1N,0.5877,397.02,5.093,2,2
CCCC1CCCC(C2C3CCCC2C3C2CCCC3CCC(N)C32)C1C,0.5876,371.65,6.655,1,1
CCC(CCC1C2C3NC4CC4C(CNC)C4C1C3C24)C(C)CCC(F)F,0.5866,380.57,4.408,2,2
CCNC1CCCCCC(C2CCC(CC34C5CCC3C4C5)CC2)CC1,0.5866,357.63,6.568,1,1
CC1CCCCCC1C1C2C(C3CC3C)N1C21CCC2NCN(C3CCCNC3)NC2C1,0.5865,441.71,3.321,3,5
C.CC1C2CCCCCC3C4CC4C14C2C1CC(NC2CC5CCCCC5N2)CC314,0.5861,410.69,5.967,2,2
CCCCC1CC12CCOCCC2C1CCCCCCCCOCC1,0.5857,350.59,6.377,0,2
CCC1OC1CC(C)CC1CCCC2C1C1C3NCNC4(C)CC4CNCCCC3N21,0.5854,430.68,3.099,3,5
C.CCCCCCCC1CCC2CC(C(C)O)CC2C1,0.5845,282.51,5.806,1,1
CC1C(O)NCNCC23CC4C5CCC(CNCC6CCCCC6)CC54C2CC13,0.5837,401.64,3.32,4,4
CC1C(F)CCCC1C1CCC23CC(NC(C4CN4F)O2)C2NC1N23,0.5836,354.44,1.711,2,5
CCCC1CC1CC1CC2NCCC(C)(C)CCCC3CCCC3CCCN12,0.5834,388.68,6.599,1,2
CC1CCCCC2C(CC1C)C1C2CC12CC2CC1NO1.NC1CC1C1C2C3CC3(F)C12,0.5832,442.66,5.3,2,3
C1CC2CC2(CC2CNCCC3C2CC24CCCC(C56CCCC5C6)CC2C34)C1,0.5827,393.66,6.425,1,1
CC1NC2CC3C4C5C(CC3([SH]24)C12CC2O)C1CC2C3CCCC3C215,0.5826,357.56,2.899,3,2
C.CCC(C1CCC2NC(NN(O)C3CC3C)CC2C1)C1C2CCCCC21,0.5823,377.62,4.793,3,4
C.CC1ON1C1CCCCCC2C(CCC1)C1C(C3CCC4CC43)C21,0.5813,345.57,5.873,0,2
CCCCC1CC2C1CC1C2N1C1NN(CC2CCCCCN2)C2CCCC(O)C21,0.5811,416.65,3.094,3,5
CCCCCNC1OC2(C)CCCCC3C(CC12)SC12CC1(C)CC(C)C32,0.5809,391.67,5.998,1,3
CC(C)N1C2CC3CC4CC5CC67CC(C6NC5C4C3C21)C1(CC23CCN4CC5C6C4C56C2C3)C(C)C71,0.5805,497.77,4.473,1,3
CC1CCCCCC(C2CC34CC(C(C)C)C35CCNCCC245)CC1.Cl,0.5802,380.06,6.457,1,1
CCC(O)N1CCCC(NC2CCC3C(C)CNCC(C2)N3C2CCC3CCCCC3C2)C1,0.5798,460.75,3.959,3,5
CCNCCCC1CCC(C2CCC2C23C4CCC2C3C4)C1CC,0.5797,329.57,5.501,1,1
CC1CC1NC1(C)NC(NC2CCC(O)CC2)C2C3CCCCCCC4(CC24)C31,0.5796,401.64,3.746,4,4
CC1CC12CNC1NCC3C4CCC3C3(CCCC5CC5CCCN3CCC1C2C)C4,0.5794,425.71,4.875,2,3
NCC1CCCCC1N1CC(C(N)O)CNC2CCCCC2C1,0.5785,324.51,0.861,4,5
C.CC1CC2CC34CCC(N)OCCC3CCC3CC3NN(C)C3OC3C2(C4)C1C,0.5783,419.65,4.126,2,5
CCC1CCCC(F)C2CC3C(NCC4NNC1C43)N2,0.5772,282.41,0.903,4,4
CCCCN1CCCC2CC3C4CC4C3CC2C2C(CC)CCCC2C1,0.576,357.63,6.233,0,1
CC1C(N)C1CCCCN(C)CCCCCC1CCCC1N,0.5754,309.54,3.37,2,3
CCCCC1C2C3CCCCC3CC2C12NC2NCC1CC2CC3(C)CC3C2C1,0.5748,396.66,5.579,2,2
CCCC1CC2CNC1N(C1CCC3C(C1)C1CCCCC4C5CCCCC5CN4C13)C2C,0.5746,453.76,5.89,1,3
CC1NC(N2CCCCCCCCCCC3CC3CC2)CCCCC12CC2(C)O,0.5745,404.68,5.858,2,3
CC(C)CC1CCC2C(C1)N1C3CC(CC3C)C3C4CCC5CC6(F)CC6C5N4C3C21,0.5744,426.66,5.509,0,2
C.COC1CCC(CCC2CC3CCCCC4CC4C34CC3CC3CC4N2)CC1,0.5742,401.68,6.581,1,2
CCC1CC23CC1NC2CCCCN3C1C2C3NCCCC4C(C)C4C(O)C4CN4CC321,0.5741,440.68,2.049,3,5
CCC(O)N(C)CCCC1CCCC2C(CC1)CCC1CC3NCNCCCC3N12,0.5741,420.69,3.528,3,5
CC1CC23CC2C3CCC1CCC1C2CCCCC2C2CC12C,0.5733,312.54,6.301,0,0
C.CC1CCCC(CN)C1N1CC(NC2C3CC(CCCF)CC32)C2C3NCC(O3)C21,0.5729,436.66,2.747,3,5
CCNC(O)CC1CC2CCC(C34CC5C6CC3C6CC54)C(N)C2N1,0.5724,345.53,1.681,4,4
COC12CC3CNCCCCC4CCN5CCCCC5CC4NCCC3CCC1N2,0.5714,418.67,3.104,3,5
CCCCCC1COC(C2C3C(CNCCCC)C2N2CCCC(C)C32)N1,0.5703,377.62,3.616,2,4
CC.CC1CC1NCCN1CCCCCCCCCCC12CCCCCC2,0.5702,378.69,6.93,1,2
CC(CC1CCC2(N3CCOCC3)CC12)NCC(O)CC1CCC(C2CC2C)C(C)C1,0.5697,432.69,4.315,2,4
CC1C(CCCF)CCC2CC3C(CCC4C3C3C5NC6NCN7NNC4C57C63)C21,0.5696,415.6,2.227,4,5
CCCCCCOCCCN1CNCCCCCC1C(O)CC,0.5695,328.54,3.536,2,4
CC12CC1CN1C3CC4N(C5C6C7CC78N5C68N5C6C5C5CC57CC67)C45CNC5(N2)N31,0.5692,415.55,-0.857,2,7
CCCCC(N)CCC(N)CCC(O)C1CC2CCCCC2C1,0.5691,324.55,3.969,3,3
CC1CCC(C2CC3NCCCC3C(C3CC45CCCCC4C(CCN)N5N3)N2)C1,0.5686,415.67,2.76,4,5
C.CCC1CCCCC12N(C1CC3CCC4CC5CC43C51)C21NCCCC1CC,0.5686,398.68,6.208,1,2
CC1CC2(C)C(C)C2CCCC2CCC3(C)C4C(CCCC1CC1CN1)C243,0.5684,369.64,6.279,1,1
CC12CC1C2CCC1CCC(C2CCCCCCCN2)C(CN)C1(N)O,0.5659,363.59,2.983,4,4
NC1CC2C3NC24C2CC(CCCCCCC2CO)C(O)C4N3C1,0.5655,335.49,0.646,4,5
CC1CC12CC21CC12CCCN1C3C(C4C5CCC6C7C8CC8CC7C6C54)C3C12C,0.5646,401.64,5.45,0,1
CC(CCC1(C)CO1)N1CC23CC(CNC2C2NC4CC5C6COCCN6C5OC4N23)O1,0.5641,447.58,-0.323,2,9
C.CCC1C2C3CCCC24C(CC12C(O)C2CCCNC1CC2C5C26C(C)C56C1OC)C34,0.5636,439.68,4.731,2,3
C.C1CCC(C2CCC3C(C2)C2C3NC34CC5C6CCCCC6C5C3C24)CC1,0.5636,381.65,6.278,1,1
CCC1CC2(C1)NC2C1NCNCCC(F)C2CC(CCC2F)CC2CCCCC21,0.5636,423.64,4.715,3,3
CC1CCCCCCNC2C(CC3C(C)C32)NC(CN2CCCNC2)CC1CCO,0.5634,420.69,2.799,4,5
NC12CC34C5CCC1(C3CC1CC1CCC1C(CC3CCC3CCC3CCOCC3)NC14)C2C5,0.5631,464.74,5.52,2,3
CCCC1OC1CCN(CC)CC1N2C3CCCCCC4C(CC5CCCCC54)NC312,0.5628,429.69,4.777,1,4
CC.CC1(C)CC1ON1CN2C3NC4C5C6CCN(CC4(C1)N3C21CCC(CCN)NC1)C5C6,0.5618,473.71,1.149,3,8
CCC(C)C1CC2CC1C2CNC1C(C)CC1CCCC(O)C1CC2C3C4CC43N12,0.5616,412.66,4.295,2,3
CCCCC1CC23NC(C4CON5C6CCCNC6C45)CCC24C(CCCC)C4C(O)N13,0.5614,444.66,2.82,3,6
C.CC1CC12C1CC(CC3CCC4(C(N)O)CC5C6CCCCC5C6CC4N3)C3CC312,0.5612,426.69,4.925,3,3
CCC(O)N1C2CC3OC4C(CC56CC7C(C(C)N7CC7CC8NC9CC9OC8C7)N5C46)N3C21C,0.5608,483.66,0.494,2,8
CCC1CCCCCNC2NC23C2CC45C6C7CCCC6N(CN7)C4C5C23CCCC1,0.5602,424.68,3.823,3,4
CCC(O)N1CCC2CCCCCCCNCN(C)CCCC3CC3(C)CCNC2C1CC,0.5599,464.78,4.803,3,5
CCCCC1CC1CC1CCC2N3CCN(C4NCNC5CC(OC)C(OC)CC54)CC3N2C1,0.5594,475.72,2.483,2,7
CCCCC1C2C3CC4CCC3CC4C1N(NC)C2NC1CCC2(CC1)C(C)N2C1CC1,0.559,440.72,4.757,2,4
C.CCC(O)N1CCCCNCC2C(C1)C1C3CCC4C5C6COC7C(CC31C1C3CC3CC21C)C7C465,0.5588,508.79,4.868,2,4
CC1CC(CCCCNC2CCC3CC3C2)N1CC1C2CC3CCC2C1(C)C3,0.5582,384.65,5.47,1,2
C.CC.CCCCCNCC12CCCCC1C1CCCCC12,0.5577,309.58,6.425,1,1
CCC1CC2C(C1C)C2C1CN2C3C2C32CC(CCCC3CC4C(C)C4CCNC3O)CC12,0.5572,452.73,4.994,2,3
CCC(O)CC(C)CC1C23CCNCCC2C13C1CC2CCCCC3CCC2C3C1,0.5569,413.69,6.032,2,2
CC1CCC2CCC3CCC4CN(N(C)C)CCN4CCNCCNCCC3CNCCC12,0.5566,462.77,2.481,3,6
C1CCNCC2CC3C4CCCC4CC3C2CC1.CCCNC1CC(CC)CC2OCC12,0.5554,444.75,6.028,2,3
C.CC.CC1CC1NC1CC2CCCC3CCCCCCCC3CC21,0.5554,349.65,7.202,1,1
CCCCCC1C(CCC)C2CC3CCC4NCC(C4C3)C2C2C3CC3C12,0.5549,369.64,6.135,1,1
CNS1(O)C(C)C1CC1CCNC2C3C4CCCCC4C23CC2NC2CC1,0.5544,393.64,3.484,4,4
OCCC1CC1CC1CC2CCC3(NC4CCCCCCCCCC14)C1CCC13C2,0.5539,413.69,6.463,2,2
CCCCC1CCC2NCCC(CCCCO)CCC3C4C(C)(C)CC34C12,0.5523,375.64,5.786,2,2
CC1CC1C1CCC2C3(C1)C1C45CNCC4CC4CC6C7CCC(CCC6C4C5C213)C7,0.5522,417.68,5.993,1,1
CCC(O)N1CC2C3C1C1CC4C(CCC5CCCCC5)C1(C4C1CNNN1)C23,0.5519,400.61,2.485,4,5
OC1C2CCCCCC3CCCC4C(CC31C2)C1CC2C3N5C(C6CNCNC6)C5C23C41,0.5516,437.67,3.208,3,4
CCCCC1CC2CC34CCC5CCCCC53CCC24C1C,0.5513,300.53,6.59,0,0
CC1C2CCCCC12C1(C)CC2CCC(C3CCC4CNC5CCCC5C43)C1C2,0.5504,395.68,6.67,1,1
C.CCC1(C)C2CN(C3CCCC4C5CCC56CCCCC46C4C5CNC(CC6CC6)C54N3)C21,0.5497,465.77,5.796,2,3
C.CCC1CC2CCCCC2C1CC1CCCCCCC(C(C)O)C(C)CN1,0.5495,393.7,6.811,2,2
CC1CC1(O)CCC1CCC2C(C1)C1C2C(O)C(CN)C2N3C4(O)CC4C123,0.5495,374.53,0.91,4,5
CC1CCCC2CC(CNCC3CC4CC5C(CC6(C)CC6)C5C4C3)CN12.CC1CCNC1,0.5495,455.78,5.553,2,3
CC(CCCCNC1C2CC(O)OCC2C2CC3C(C)C3CNC21)C(C)OF,0.549,398.56,2.886,3,5
CC1CCC(C2(N)CCC3CCCCCCNCCCC(O)N(C)C3N2)CC1,0.5487,394.65,3.378,4,5
CCC(O)CCC1N(C2NC3CCCCC3C2CO)C2OC13CCC23.CCN,0.5481,395.59,1.788,4,6
CCCC1CC2CC3CC4C(CCC45CCC(CNC4CN4)C5)C3CC23CCCC13,0.5475,410.69,5.971,2,2
CCC1CC2C(CC1OC)NCNC2N1CCN(C2CCC(CC3CCC(C)CC3)CN2)CC1,0.5472,475.77,3.442,3,6
CC.CCC1CC1C1CCCCC1C(F)CCCCCO.N,0.546,317.53,5.918,2,2
CN1CCC2CC3ON3C3CC4C5CC6CC6C5C3C43COCCC34CC3C5C3C54C2C1,0.5459,434.62,3.481,0,4
CNC1CC(C2CC3CN4C(CC5NC6(C7CC8C9CC9C9CC9CC8C76)C54)NCCCCCC32)C1,0.5458,490.78,4.069,3,4
CC1CCCCCCC2CCNCCC2NCC2CC(CC3C4CCCC3C4)C2C1,0.5458,414.72,6.403,2,2
C.CC1C2CCCC(NCC3C(CCC4NNCCCO4)C4NC34)C1C2,0.5445,364.58,2.244,4,5
CC.COC1CCCCC1NC1CC2CC2C2C(C1)C2C1CCC23C1C2C1C3N1N,0.5436,413.65,3.803,2,4
CCC1CCCCC1CN1C2CC(N)OC3C(CCC4CCC(Cl)C4)C321,0.5435,381.0,4.517,1,3
CC1CN2C(C13C1CCC(CCCCC(O)C3C)C1)C21C2CC3C4CC4C4CC(C43)C21,0.5434,421.67,5.201,1,2
CC1CCC(C(C)CCNCC2CC3CC4C(CN5CN4CC46CN4C56)N3C2)C1,0.5429,399.63,1.853,1,5
COC12CC13C(N)NC1(CC4CCCNCC41)OC(C)CCCCC(O)CC23,0.5424,393.57,1.712,4,6
CC.CCCCC1CCC2C(CC1O)CC1CCCCCCCCCC12,0.5422,364.66,7.757,1,1
CC1CC1(O)NC12CC1C1C(CCC3CCC4(O)CCCCN4CCCN3)C12,0.542,389.58,2.036,4,5
CC1CCC(C2CNCNC2)CC1C(O)NC1CCC(OC(F)(F)F)CC1,0.541,393.49,2.561,4,5
CC(C)C1CCCCCC2CCCCC2CNCC2C1CNC1NC12.CCC,0.5405,391.69,5.169,3,3
CCCC(O)NC1CCC(C2CCC(Cl)C(Cl)C2)N1,0.5404,309.28,2.788,3,3
CC1C2CC(C3C4NCC5CC6(CCCCC7CCCCCCC7)CC6C4N53)CC12,0.54,410.69,6.003,1,2
CCC(O)C1(C)CCN2N3CC(C4CCC(NC5CCCC6CC65C)CC4)C2(CN)C31CC,0.5399,458.74,3.903,3,5
CCC1CCCCC1C1C(C2CC3CC4CCCCC45C(CC4OC46CC65)C32)N1C,0.5397,409.66,5.895,0,2
CCCC1(CCCC(C)CN)N(C)C2C3NCNC3NCN21,0.5396,310.49,0.227,4,6
CCC1C(C)CCCCCC2CCC3C(CN4C(CCNC5NC5C)CC5C6CC6C5C34)C21,0.5392,453.76,5.508,2,3
C.C.ON(C1CCNC2CN2CC1)C1CC2CCCCC2N1,0.5391,312.5,2.222,3,5
CCC(O)N1CCC2C(CCCC2C2(C)CCC(C(N)O)C3NC(C)C(C)C32)C1,0.5389,407.64,2.759,4,5
Br.CCCC1CCC2(N3C(CNS(C)(C)O)CCC34C3CCC5C4C53C)CC12,0.5383,473.57,5.454,2,3
CC(CCC1CCCCC(CCN)C(C)C1)CC1CC2CCCC1C2,0.5381,347.63,6.801,1,1
CCCCCC1CCCC2C(C)C3CC(C3N3NC4C5CCCCC5C4CO3)C2N1CC,0.538,443.72,5.637,1,4
OC1NCC2CCC(OC(F)(F)F)CC2C2CC3C(CCCCC12)C1C2CC4CC2NCC431,0.5377,468.6,4.286,3,4
C.CC.FCCC1CCC(CC2CCC3C(C2)C2CNC4NCN5NNC3C5C42)CC1,0.5349,437.69,4.035,4,5
COC1CC2CCNC(CCCC3CCCCC4CCCCC4CC3)C2CC1C,0.5348,403.7,6.973,1,2
CCCC1C2CCNC34CC3CCCCNCCC43C4C5CCCC4C5CC4CC5NC51C423,0.5348,449.73,4.717,3,3
CCCC1CCCC(C2C3C2C24CC5CC67C8CCCC6C8C7CC5N2C34)C1C,0.5346,391.64,5.982,0,1
CC.CCCCC12CC13C(CCC1CCCCC1)C23,0.5344,262.48,6.199,0,0
CC1CCCCCCCCCCCCCCCC1NC1NC2C3CN4CNC3N2C4N1,0.5343,432.7,3.666,4,6
CC1CCC(C2C3C(CCN)CCCN32)C2C1CCNC2C1NC2C3NCCC132,0.5342,399.63,1.141,4,5
CC(CCCF)OC1CCC(C2CC3SCCC3CCCNC2C(C)C)CC1,0.5339,413.69,6.236,1,3
C.CCC.CCCC1CCC(C2NCC3NCNCN32)CN1.CN,0.5334,344.59,1.447,5,6
C.CCC12CCCCCCCC1CC2CCC1CC23OC(C)CCC2CCC13O,0.5333,404.68,7.278,1,2
C.CC12CCC1(C)C1CCCCCC3CC4C(CCC3C1C2)C1NC41,0.5327,343.6,6.032,1,1
CC1C2(O)C(C3NC45CCC(C6CCC(O)C6)NC4C315)C21C2C3CC3C3C2C2C3C21,0.5311,406.57,1.363,4,4
CCC1CCC2C(CC34CCCC5C(CC(C6NO6)NC3F)C54)CC2N1,0.5306,363.52,3.094,3,4
CC12CC34CCC(CCC5(C6C7CCCCC(N)CN76)OC5N)C3C14N2.CN,0.5306,389.59,0.88,4,6
CC(C)CCCCCCC(CN)C(C)C1CCCCCNCC1,0.5306,324.6,5.364,2,2
CC1C2CCCCCCC3CC4CC4C4CCC5CC5C4C3CCC1C2O,0.5304,370.62,6.298,1,1
CC.CC(O)CN1CCC2C(C1)C1C3C4NCCC4NCC3C34CC(CC5CC5C)CCCC3C4C21,0.5302,497.81,4.626,3,4
CC1NCCC2CC3CC3(C1C)C2CCCC1CC2N1C1CCCC23CC2CC2C2NCNCCC213,0.5298,492.8,4.748,3,4
CCCC1CCCC23C1C1CC4CCCCC4C45CC4CC4C5C1C2C43,0.5297,350.59,6.547,0,0
C.CC1CC1CCCC1CNC(CCN(C)C)C(C2CC3CCCCC3C2)C1,0.5297,390.7,6.211,1,2
CN1CCC2C(CCN3CCCC4C5CC(NCCCNC6CCCCC6)CC45C3)C2C1,0.5292,442.74,3.967,2,4
CC1CCCC23C4CCCCC4CCNC2C2C(CC2C24CCCCC2NC4)C13.N,0.529,413.69,5.537,3,3
OC12CCCCCC3C4C5CC(C(C6NNN7CNC8CCCC8C67)C41)N(C5)C32,0.5286,399.58,1.038,4,6
CC(C)CCC1CCCCCC(C2CCCCC2)C1C,0.5281,278.52,6.836,0,0
CC1C(C2C3CCCC4(CCC4O)C32)NC(C2CNN3CCCCC23)N2C1C21CCC2C3OC23C1,0.5281,480.7,2.471,3,6
CC(O)CCCCC(C)CCN(C)C1NCN(C(C)C)C2NCCC12,0.5262,354.58,2.418,3,5
C.CN1C2(F)CCCCCCC2C12CCCCCCC(N)CCCC2,0.5259,354.6,6.185,1,2
C.CCC1CCN(CCCNCC2C(CC3CC4CC34)CNC3CCCC32)N1,0.5257,390.66,3.642,3,4
C.CCCC1(CCN)CN2CCCCC(CCCC3CC3)CCCCCC2N1,0.5254,393.7,6.072,2,3
NC1NCCC23C(CCC12)CC(O)C1CN(NC2CCC(N4CC5CC5C4)CC2)N3C1,0.5252,430.64,0.71,4,7
C.CCC1CCCCCCCCN1C1OC(N)C1CNCCCC1OC(C)(O)O1,0.5249,415.62,3.113,3,7
CC1(CCN)C(CC2CC2F)C2C3NCCCCCCCCCC4CCCCC4NC3CCN21,0.5248,476.77,5.156,3,4
C.CC1C2C(N)NCC3CNC(C32)C23CC2C2C(C2N2CC(O)C24CCCCC4)C13,0.5247,414.64,1.611,4,5
CCCCC(O)C1CNC2(CO1)CC1C2CC2N(C)N1C2(CC)CCCC1COC2OC12,0.5235,449.64,2.278,2,7
CN1CC(C2CN3NCCC3C3C4CCCCCCCC5NNC54N23)CN1,0.5235,375.57,0.231,4,7
CN1CC(C2CCCC(N3CCC45C6CC(C)(C)C47C6CC5C37O)C2CO)CC1(N)CO,0.5233,445.65,1.439,4,6
C.C.CC(C)(O)CCCC1CN2C1CC1C3CCCC12N3C1CC2C(C1)N1C(CC3N4CC5(C)OC345)C21,0.5228,512.78,3.871,1,6
CCCC1OC1CCCC1C2N3NNC4C5C6(C)CCCCCCCCC6NC45N3CC12C,0.5225,457.71,4.092,3,6
CCC(O)N1CCCCCCC2C(CCCCC1)C1CC(OC3CCCCC3)CCC21,0.522,433.72,6.922,1,3
C.C.CCC(CC1C2CCCCC23CCC13)C1(CN)C(N)CC1F.CCCC,0.522,398.7,6.712,2,2
CCCCCCCNC(C)C1CC23C45CCCC46C5C1C1(CC)N(C)C4CC62C413.CN,0.5215,425.71,4.799,2,3
CCC(O)N1CNC2NC(CC3CC4C(C3)C4C3CCC(C)CC3)C34C(N)OC3CC24C1,0.5214,444.66,2.424,4,6
CCCCC(CC)NCCCCC1CCCCC1,0.5212,253.47,5.295,1,1
CCC12C3CC3C13CC23C1C2CNCC2N2C(N3CC4(N)CC34)[SH]12,0.5208,344.53,0.694,3,4
C.COC1CCC23CCCCCC2C2CC2CCC2CCCN(N3)C2CCCC1C,0.5208,418.71,6.572,1,3
CC1CNCCC2OC2C2CCC2CCC2CCNCCCCCCCCCC12,0.5208,404.68,5.536,2,3
CCC1C(C)CC2C3CCCCC4CCC5C6CCC7C(CC6CN4CC132)C57,0.5201,381.65,6.232,0,1
CNN(C)CCNC1CC1CCC1CC2CCCCC(O)CCCCCCCN2C1,0.5199,422.7,3.777,3,5
CCC(O)N1C2CCC1C(CC1CCC3C(COC3N)N1)C2.CN1CC(N)CO1,0.5195,411.59,0.2,4,8
CCCCC1CN2C3CCCCCCC3CCC3C4CC4C3C2CC1CC,0.5188,371.65,6.908,0,1
CCC(C)NC(O)C1CNN2CC3C4C(F)CNC(C)C4C4CCCN4C3CC12,0.5184,409.59,0.927,4,6
OC1CCC2CC2CCCC2C(C1)C1CCCCC3CCCCC3CC12,0.5179,358.61,6.587,1,1
CN1C(O)C(C2C(Cl)CCCC2Cl)CC2CNC(NC3CCC4CC4C3)NC21,0.5176,431.45,2.468,4,5
CCC1CCC12CC2NC1C2CC(O)NC1C2(C)NCCC1C2C3CCCCC3C12,0.5175,413.65,3.254,4,4
C.CC(C)C1CCC2C34CCCCCC3CCC3CC3CC3NCCC32C14.F,0.5168,391.66,6.822,1,1
CCCC1CC2CCC3C(O)C3CC2C1.COC1CCCCC1C(C)CCC(C)N,0.5162,421.71,6.175,2,3
CCCCNN1NN2CCCCC2C12CCCCOCC1CC3C(CC)SC3(C(C)O)C12,0.5159,466.74,3.717,3,7
CC.CCC1CCN2CNC3C2(NCC2C4CC45NC235)C1C1CCC2CC(COC1)CC2C1CC1F,0.5156,500.75,3.747,3,5
CC.CNC(O)CC1CC1CCC1CC2C3CC34C2C4N2CCCCC2CCCCCN1,0.5156,445.74,4.768,3,4
CCCC1C(CCC2CC3CC4OC4C23)CC2CCCCCC3C(C)C3C(O)C3NC3CC21,0.5155,455.73,5.796,2,3
CC(C)CC1C(C)C2C1CCNN1C3C4CC(CC5C6CCCC7CC7CC65)C4C231.CC1CO1,0.5153,466.75,5.996,1,3
C.CC(CCC1CNC(C2C3CC4C5CCOCC5C4CC32)NC2CC12)C(C)(O)O,0.5149,420.64,2.818,4,5
C.NC1CCNCCC(C2CCNCNCCN3CCCCC3C2)CC1CC1CC2CC2C1,0.5149,461.78,3.793,4,5
CCC1CCCCCCCC2CCC3C(CCC2C1)C1C2NC45CC4CC5C2C31,0.5139,395.68,6.812,1,1
